"timesignature","beatdifMedian","beatdifrange","beatdif80perc","beatdifvariance","beatdifstdev","T1Median","T1min","T1max","T180perc","T1mean","T1stdev","T2min","T2max","T280perc","T2mean","T3Median","T3min","T3range","T3mean","T3variance","T3stdev","T4Median","T4range","T480perc","T4kurtosis","T580perc","T5stdev","T6min","T6range","T6variance","T7variance","T7kurtosis","T8Median","T8range","T8stdev","T8kurtosis","T9Median","T9max","T9mean","T9skewness","T9kurtosis","T10variance","T10stdev","T10skewness","T10kurtosis","T11variance","T12Median","T12kurtosis","Topclass1030"
4,-0.733094,-0.60416,-0.756298,-0.279977,-0.43047,0.650219,-0.767956,0.366235,0.671343,0.715216,-0.439012,-1.047491,2.600989,-0.056033,-0.402339,0.981873,0.404419,0.356862,0.895594,-0.406526,-0.340458,0.593288,0.750962,0.133355,0.448069,0.56244,-0.797248,0.267016,-0.425827,-0.056481,1.743282,-0.433765,-0.005534,-0.001873,0.293203,-0.087119,-1.053461,-1.48563,-1.532253,-0.849887,-1.124609,-0.333431,-0.282298,1.218883,1.412712,0.080813,0.637119,-0.468348,1
4,1.512513,3.742878,1.435784,-0.022571,0.516271,1.245813,2.003363,1.319731,1.266586,1.401139,-1.20405,1.440753,-0.049371,0.618968,0.924277,0.458163,0.562428,-0.337461,0.259749,-0.581808,-0.552305,-0.094124,0.137935,-0.625124,0.745197,1.221984,-0.925234,0.423125,1.737716,-0.707796,-1.197937,1.438278,-0.601938,-0.418271,-0.141286,-0.456246,0.051799,-0.512577,0.108428,0.996742,-0.070564,-0.901401,-1.071931,0.631392,-0.400456,-0.84409,-0.542113,-0.25028,1
4,-0.293489,-0.290067,-0.320351,-0.263467,-0.274575,-0.615847,-0.696936,-1.09167,-0.819033,-0.757312,0.852814,0.732766,0.895195,0.764667,0.705054,1.081458,-0.08405,0.345733,1.063458,0.48985,0.60404,0.274814,0.010951,0.106635,-0.371585,0.6333,0.687696,0.289473,-0.124122,-0.052482,-0.303389,0.552986,-0.278147,1.754868,0.209579,0.444872,0.336246,0.333526,0.311563,0.368603,-0.737532,0.226235,0.365944,0.978055,0.449842,0.161386,0.062674,1.357016,1
4,3.042498,0.076006,2.939558,-0.235489,-0.112509,1.287768,-0.503061,0.967462,1.202609,1.238182,0.365005,1.415178,-0.410332,0.800816,1.161522,0.463706,1.976336,-1.243246,0.918877,-0.131099,-0.028367,-1.036117,-1.636123,-0.984677,-0.46218,0.462625,0.407905,0.471626,-1.210717,-1.048851,-0.15202,-0.674425,0.61454,-1.946227,-1.493917,-0.343178,0.804613,-0.765136,0.526098,-1.819571,0.171046,-0.989109,-1.212011,-1.505977,-0.863131,-1.135333,-1.420241,-1.069501,1
4,-0.647096,-0.68942,-0.669175,-0.283122,-0.480686,-2.239613,-0.767956,-2.614779,-2.463891,-2.205206,-0.507286,-1.122,-0.495251,-1.258784,-1.562063,0.09968,0.484203,-0.211193,0.021186,-0.685828,-0.683761,0.191485,-0.743904,-0.161769,-0.484368,-0.426724,-0.954258,0.466107,-0.411295,-0.115544,-0.146522,0.335355,-1.261518,0.027317,-0.049165,0.137374,0.36382,-0.551678,0.275543,-1.573203,0.806558,-0.546079,-0.558191,-0.304659,-0.950581,-0.395615,0.113904,-0.091424,1
4,0.172188,-0.332746,0.138731,-0.256376,-0.226862,0.825811,0.041884,0.836208,0.948246,0.46192,2.130694,0.863844,0.47305,0.666293,0.964518,0.755708,0.16436,-0.467202,0.653335,-0.900732,-0.971373,-1.093366,1.321634,-1.036478,0.357154,0.190585,-0.163161,0.97891,0.002804,-0.535204,0.129783,1.519717,0.108581,1.330444,0.018551,0.804101,-0.663066,1.652483,-0.546186,1.324545,1.190215,-0.150494,-0.059405,0.393025,1.175759,-0.212731,-0.948771,-0.715948,1
4,-0.34219,1.553247,-0.018091,0.721492,1.586527,0.900918,-0.767956,0.533337,0.799447,0.977253,-0.757729,0.768811,-0.937181,-0.04674,0.108439,0.923687,0.186779,1.454692,0.894324,-0.902011,-0.973158,-0.859423,1.069227,-0.995403,3.076059,0.267415,-0.221219,-2.694634,0.396265,-0.806477,0.392349,0.48362,-0.389862,-0.314027,-0.256144,0.101344,-0.250049,0.552926,-0.206101,0.015131,-0.611032,-0.216612,-0.138574,0.30079,0.464914,-0.728627,-0.727606,-0.508417,1
4,-0.43029,-0.717137,-0.454684,-0.279935,-0.429895,0.813007,-0.448405,0.570314,0.710338,0.649369,0.795313,1.107314,0.794243,0.634178,1.009615,-0.055554,0.694282,0.048114,0.121989,0.49539,0.609322,-1.082729,-0.428346,-1.239141,-0.293958,0.003431,-0.992687,0.149813,-0.35991,0.176226,-0.623473,-0.651863,0.556803,-0.984466,-0.605592,-0.301123,-0.329628,0.202806,-0.278279,0.369167,0.155586,-0.49646,-0.49201,0.217117,-0.392966,-0.064649,0.863613,-0.016529,1
4,3.043259,0.153786,2.951536,-0.20913,0.001779,-1.112443,-0.767956,0.706931,0.444107,-0.786001,2.348018,-0.467607,2.834201,1.121138,0.836373,0.489783,-0.195617,0.215519,0.330534,-0.442461,-0.382975,-1.358903,0.720809,-1.163036,0.201541,-0.275726,0.205812,-0.641711,-0.479134,-0.90781,-0.682858,-0.01809,-0.311333,-0.470716,-0.264895,0.206597,0.351639,0.578419,0.235937,-0.812986,-0.247358,-0.357336,-0.312352,-0.31072,-0.076157,-0.650822,-0.46991,-0.673767,1
4,-0.493793,-0.394989,-0.518464,-0.275831,-0.380874,0.549734,2.226339,-0.220879,0.278055,0.702111,-1.665769,1.05153,-0.35993,-0.594127,-0.098999,0.362716,0.604804,-0.542025,0.324016,-0.972754,-1.073356,-0.744571,-0.834754,-0.432137,-0.434187,-0.024388,-0.550091,0.788002,-0.744218,-0.304917,-0.502264,0.280305,-0.114451,-0.501084,-0.240967,-0.260774,0.871006,1.320955,0.93161,0.732338,0.155752,-0.470488,-0.457828,0.191442,-0.215127,0.112104,0.271375,-0.012007,1
4,1.725071,0.081089,1.740157,-0.134746,0.245107,-0.420593,0.024794,0.503416,-0.557589,-0.390556,-0.047011,-0.395781,-0.386579,-1.048972,-1.235973,0.436985,0.843675,-1.299379,0.359542,-0.691787,-0.691433,-0.925365,-0.337286,-0.430843,-0.448545,1.000797,-0.247829,0.282812,0.38305,-0.469362,0.244755,-0.562486,-0.87583,2.104682,1.782309,-0.100025,1.032371,0.542959,1.067821,0.119211,-0.332691,1.185986,1.304687,0.739254,-0.232891,0.292458,1.401612,-0.80474,1
4,-0.484402,0.883247,-0.511236,0.376927,1.1729,-0.43614,2.242704,-1.347121,-0.831848,-0.196228,-2.2372,1.669131,-1.845089,-0.617283,0.029514,0.445163,1.983985,-2.586982,0.37248,-1.745002,-2.485257,0.904553,-2.101849,-0.153441,-0.534181,-1.205284,-1.846227,1.250971,0.034687,-0.494972,-1.119521,-0.836933,0.032531,-2.010165,-1.196293,-0.597823,1.697039,-0.389204,1.761594,0.350366,-1.100468,-0.658852,-0.713188,0.222596,-0.794825,-0.895643,1.39465,-1.223297,1
4,-0.429127,-0.63485,-0.462524,-0.283764,-0.493673,0.106411,1.654389,-0.251081,0.016312,0.180999,-1.021783,0.275148,0.462697,0.459581,0.300061,0.219096,0.521195,-0.283633,0.289457,0.666656,0.769922,1.017214,0.581028,0.936413,-0.301388,0.192038,0.674303,-0.588914,1.585097,1.225214,0.37572,-0.764814,0.300585,-0.316695,0.867454,-0.685603,0.200381,0.148499,0.214972,0.192431,-0.692094,0.181753,0.317777,0.59225,0.513459,-0.307581,0.299053,0.361595,1
4,-0.104097,-0.362189,-0.139522,-0.259285,-0.245671,-0.483239,-0.767956,0.061952,-0.540584,-0.443999,0.075832,0.14022,1.418686,0.401223,0.585119,-2.274281,-1.421426,1.050885,-2.216856,0.020805,0.134534,-0.230885,0.182539,-0.345306,-0.146223,0.779074,0.104517,-0.385582,0.194051,1.238945,0.208229,-0.196815,-0.224488,1.318728,0.158241,0.253863,-2.871243,1.260259,-2.66501,1.745324,0.479216,-0.1615,-0.07248,1.130022,-0.355422,-0.278623,-2.183531,-0.414531,1
4,-1.04189,-0.471809,-1.059553,-0.277589,-0.400424,1.585908,0.942736,0.882782,1.343977,1.736784,-1.795987,1.475508,-0.177466,-0.220486,0.485927,0.003998,1.019378,-0.683304,0.248706,-0.922414,-1.00175,-0.545048,-0.901353,-0.640819,-0.261691,-0.494727,-0.432242,0.214246,0.597293,-0.421176,-1.222525,1.447269,0.529454,-1.029196,-0.129305,-0.623937,0.320584,1.370214,0.219518,-0.02388,2.657123,-0.866421,-1.017748,1.359366,0.008049,-0.315112,-0.185911,1.76978,1
4,-0.3277,-0.548342,-0.357871,-0.262503,-0.267688,0.14505,-0.767956,-0.459676,0.0207,0.114297,-0.170045,-0.474051,-0.246748,0.485553,0.750223,-0.493479,0.618255,-0.861869,-0.420897,-1.03949,-1.170746,0.371749,-1.309271,-0.342183,-0.451856,0.187448,-0.96088,-0.486718,-0.736529,-0.39652,-1.211387,3.21526,0.855965,0.013133,-1.575244,9.395998,-1.077957,-1.905264,-1.17562,-0.027279,0.713732,-1.206472,-1.590592,-0.7499,-0.805615,-0.304215,0.93702,-0.897759,1
4,-0.76015,-0.56714,-0.774683,-0.277872,-0.403751,-0.282726,-0.767956,0.226796,-0.363762,-0.525511,1.10955,-1.812427,-0.528007,0.212234,-0.160301,-0.92789,-1.443713,0.980387,-1.077639,-0.023555,0.087577,-0.292764,0.75544,0.66399,-0.438569,0.670519,2.219125,-0.057516,0.491985,1.212903,1.852965,0.038949,0.456923,2.330888,3.16437,-0.399776,0.235317,0.871612,0.095109,0.121057,-0.566102,2.411882,2.311709,0.229402,-0.489739,2.530923,-0.266796,0.303198,1
4,-0.431184,0.847474,-0.452921,-0.245646,-0.164395,0.388203,-0.73563,0.016789,0.385365,0.148422,0.915517,-0.163921,0.692188,0.32286,0.412182,0.55767,0.387648,-0.537368,0.601218,-0.970412,-1.06999,-1.596557,-0.853533,-1.46274,-0.449023,0.77673,-0.333101,-0.387512,-1.028054,-1.026184,-0.307858,-0.7938,0.375595,-0.926463,-0.920655,0.439227,-1.188657,-1.478155,-1.147934,0.006065,-0.026275,-1.118378,-1.43106,-0.034632,0.499929,-0.625195,1.046785,-0.590724,1
4,0.128093,-0.600611,0.084135,-0.276373,-0.386716,-0.210935,-0.767956,-0.220879,-0.031509,-0.431654,1.392585,-1.360913,0.287031,0.059974,-0.07984,0.084182,-1.343663,0.696028,-0.172402,0.731884,0.829785,0.743832,0.401774,0.521303,-0.294437,-0.445717,1.111799,-0.004419,0.360138,0.981446,0.407104,0.668244,0.892031,-0.075438,0.223345,-0.107369,0.843699,1.225694,0.842112,0.030079,0.378086,-0.062208,0.044042,-0.152404,-0.165538,0.567308,-0.529563,-0.651824,1
4,-0.472014,2.106529,-0.481555,-0.139224,0.232461,0.231931,1.804007,-0.232452,0.166506,0.411655,-1.419927,0.768229,1.466174,0.914168,0.659934,-0.336098,-0.24107,-0.492664,-0.465086,0.320454,0.439759,-1.155916,0.205223,-1.20499,0.07873,-0.00714,2.833745,0.29975,1.310631,-0.516574,0.272892,0.15116,-0.053995,-0.423207,0.130413,-0.418663,1.538017,1.299679,1.536237,1.40856,1.546933,0.47846,0.630113,0.373757,-0.724234,-0.562823,-0.832988,-0.120351,1
4,-0.415845,1.588061,1.279154,3.457393,3.618613,0.699147,-0.290484,0.774957,0.803536,0.225341,2.244187,-1.437258,-0.932901,-0.205637,-0.837475,-0.004434,-0.067939,-0.843258,-0.283337,0.715437,0.814756,-0.84451,-0.576141,-0.613701,-0.459222,1.126234,-0.400155,0.113709,0.151747,-0.356611,-0.862018,-0.578015,1.263164,-0.127304,-0.03602,-0.351813,0.123413,0.338062,0.246126,1.095817,-0.105422,-0.321769,-0.267718,1.988324,2.001968,-0.68425,-1.745412,-0.65006,1
4,-0.523398,-0.46337,-0.555042,-0.2765,-0.388106,0.001467,-0.76586,0.044451,-0.027221,0.03087,0.053819,-0.940734,0.389036,1.525901,1.489045,-1.108927,-0.295095,0.883133,-0.661711,0.904687,0.985148,0.39532,-0.993248,0.091338,-0.418196,-1.81489,-0.786566,0.876143,-1.178436,-0.92605,-0.077541,0.012463,0.578395,-0.369006,0.329827,-0.659807,-3.926441,-1.03418,-3.742195,1.254639,-0.490555,-0.527723,-0.533571,1.219766,-0.465235,-0.805446,-1.479722,1.345186,1
5,1.507907,-0.10938,1.486993,-0.061123,0.431114,-1.663682,-0.767956,-2.100208,-1.704941,-1.656435,0.079315,-0.180823,1.107551,-0.296851,-0.089924,0.745949,-0.378309,-0.076717,0.623165,-0.90333,-0.974999,-0.063131,-1.240923,-0.0252,-0.541334,-0.5833,-1.412852,1.014769,-1.127535,-0.527514,0.000671,-0.930849,0.022615,0.032452,-0.446171,-0.032147,1.495383,0.957929,1.675129,1.221751,0.462625,-0.576935,-0.599948,0.430084,-0.096059,-0.072282,0.39541,2.109778,1
4,-0.428903,1.287971,-0.458822,-0.225537,-0.066498,0.401121,1.196264,0.303572,0.300644,0.433879,-0.490225,-2.212463,-1.485906,-1.563084,-1.741533,0.273573,0.182977,-0.674543,0.322809,-0.369882,-0.29756,-0.524763,0.790152,-0.72508,0.682042,1.080459,-0.696237,-2.957315,0.636188,-0.596415,0.005875,-0.520712,0.579994,0.696488,0.432376,0.480224,1.147287,0.6126,1.330245,0.881461,-0.818926,-0.354829,-0.309189,-1.090968,0.590786,-0.479575,1.367831,-0.805794,1
4,-0.314105,-0.405059,-0.28915,-0.244417,-0.157793,1.261246,-0.767956,0.992584,1.243997,1.296814,-0.674055,1.417976,0.691678,1.43285,1.507496,1.286348,0.975046,-0.465591,1.187765,-0.106806,-0.001908,-0.735878,0.74032,-0.87891,0.430464,0.044177,0.289355,1.346343,-1.382704,-1.039249,0.983877,-0.797266,0.021335,-0.307602,-0.334926,-0.081804,0.795376,1.482917,0.776689,0.086129,-0.52733,-0.441934,-0.420597,1.069959,0.14647,-0.395612,0.067316,-0.920847,1
4,2.833608,-0.613463,2.734845,-0.27473,-0.369451,1.446441,1.955157,0.806853,1.211734,1.52067,-1.182484,-0.131598,0.409859,0.983689,1.355473,0.665102,0.847236,0.19192,0.783243,-1.122663,-1.296428,-1.34717,0.198349,-1.616498,4.793467,-2.08057,-1.655575,1.595784,0.685481,-1.181891,-1.263866,0.748969,1.45069,-1.421161,-1.365598,-0.345818,0.406789,-0.80149,0.316993,-0.280604,-0.418647,-0.977845,-1.193665,0.132167,0.666107,-1.196695,0.283753,0.821235,1
4,-0.724373,0.319032,-0.739432,-0.254588,-0.215758,0.301665,-0.767795,0.070138,0.038303,0.500558,-1.513896,0.739349,0.102855,1.152505,1.226959,0.944651,0.717448,-0.697574,1.146205,-0.320618,-0.240588,-0.833272,-1.147823,0.002018,-0.576212,-0.512488,-1.180688,0.355238,-1.560567,-1.145155,-0.366176,-0.598101,0.445007,-1.039266,-0.855473,-0.002537,-2.101162,-0.582282,-1.95644,1.169902,-0.006303,-0.932228,-1.120454,-1.623836,0.105705,-0.429719,-0.249175,2.001787,1
4,-0.328416,-0.597446,-0.35946,-0.277694,-0.401663,0.286575,-0.679201,0.304419,0.158079,0.248565,-0.278065,0.855437,1.234016,0.017851,0.187148,0.178087,0.246409,1.699603,0.374907,0.870974,0.955193,-0.289406,-0.549269,-0.374587,-0.403739,0.3237,0.721725,0.118738,0.051638,-0.239201,0.533896,0.223813,-0.077426,0.387157,0.585344,-0.488869,0.039082,-0.342372,0.013264,-0.370739,-0.482289,0.08551,0.211787,1.176684,0.105136,-0.28748,0.533971,-0.310469,1
4,3.048804,1.812864,3.246812,3.651534,3.726737,0.493261,-0.767956,0.60475,0.522545,0.464149,0.300473,1.178824,2.638025,1.90188,2.002978,0.024688,0.495611,0.960497,0.431982,1.897826,1.802808,-0.924164,-0.209801,-0.719794,-0.161738,-0.440859,0.764369,0.089213,-0.280681,-0.131174,0.625905,-0.539146,1.080756,-0.472583,-0.220498,-0.005608,-0.51241,-0.871323,-0.620928,-0.427208,-0.481235,-0.598883,-0.629942,1.214083,0.787458,-0.540269,-1.218588,-0.652384,1
4,-0.644591,-0.732962,-0.657564,-0.280228,-0.43394,1.160418,-0.767714,0.454302,0.906658,1.260041,-0.42334,-0.69877,0.699694,0.345481,0.506755,1.021223,1.174926,-0.297997,0.929813,-0.912846,-0.988312,-0.894302,-1.149209,-1.117435,-0.384685,-0.10549,-0.62871,0.496095,0.521583,-0.796812,-0.333046,-0.923483,0.79327,0.18107,0.007711,-0.036349,-1.374919,-0.040553,-1.316112,0.099875,0.084458,-0.2473,-0.175841,2.630278,3.30647,-0.841797,0.271461,-0.024415,1
4,-0.429395,-0.576635,-0.462978,-0.27942,-0.423023,0.86365,-0.767956,0.374139,0.655935,0.99168,-0.59346,1.021397,-0.970711,-0.64595,-0.12681,0.353971,1.299109,-1.566642,0.451092,-0.862546,-0.918521,0.912257,-0.603158,0.342707,-0.209956,-0.00747,-0.576982,0.817636,-0.898795,0.158045,0.075109,-1.001013,-1.192105,-1.73745,-0.831741,-0.699704,-0.34134,-0.539986,-0.242563,0.828412,-0.175901,-0.548516,-0.561472,-0.263944,-0.934564,0.182539,-1.110799,-0.124837,1
4,1.581517,-0.431241,1.504959,-0.261908,-0.263513,1.373278,-0.767956,1.161097,1.212781,1.277829,0.589855,0.805313,-0.970711,0.305961,0.495784,0.834018,1.681571,-0.791877,1.221446,-0.259204,-0.170645,-0.433024,-1.308088,-0.824148,-0.244551,0.371441,-1.530291,0.809344,-1.521829,-0.980061,-0.809902,1.229505,0.504024,-2.028284,-1.410247,-0.704297,-0.585496,-1.006771,-0.554964,0.001188,-0.460333,-1.03704,-1.29135,-1.121694,-0.876924,-0.961368,-0.136572,-0.45731,1
4,1.582143,-0.330156,1.500769,-0.26644,-0.296761,-0.204076,-0.767956,-0.423264,-0.260341,-0.356093,0.485768,-1.044642,-0.247505,0.115761,-0.151832,-0.573252,0.450026,0.374242,-0.138119,0.22454,0.344207,-0.053343,-1.105526,-0.380227,-0.421154,0.163803,-0.480225,0.526136,-0.625913,-0.402185,-1.06895,0.463088,-1.050081,-0.055741,-0.617468,-0.046282,-0.586165,0.011837,-0.613524,0.352205,-0.155164,0.171301,0.306386,-1.546242,-0.424268,-0.767729,-1.414739,1.709049,1
4,-0.493256,-0.600707,-0.519302,-0.282597,-0.470982,-0.154233,-0.767956,-0.122932,-0.130342,-0.147081,0.182335,0.12547,0.027269,-0.228304,-0.390004,-0.486588,0.198253,0.857781,-0.531875,0.488981,0.603212,0.314606,-1.239159,0.23409,-0.539009,0.082165,0.949838,0.000801,-0.582726,-0.078765,-0.161917,-0.361731,-0.139241,-0.164631,0.379424,-0.190543,1.321971,0.114381,1.238997,-0.626865,-0.200037,0.054819,0.177457,-0.996043,-0.434223,0.585898,0.311947,-0.585739,1
4,1.516404,-0.080992,1.43856,-0.245651,-0.164419,-0.416706,-0.529341,-0.488467,-0.418315,-0.232125,-0.652492,-0.136282,-1.198178,-0.559788,-0.285118,-1.368957,0.089301,0.007767,-0.947953,0.687008,0.788674,0.479144,0.651779,0.482055,-0.01662,0.512929,-0.275972,0.47304,0.995469,0.181332,0.097766,-0.935331,0.737372,-0.069569,-0.111034,-0.388286,-0.008303,-0.211844,-0.201142,-1.322272,0.273946,-0.169382,-0.081868,-1.128643,0.51243,-0.510513,1.068704,0.57493,1
4,-0.014208,1.742565,1.6857,4.765015,4.301057,1.007461,-0.767956,0.829716,0.952035,1.118981,-0.810725,0.950205,0.87722,-0.483301,-0.179747,0.584255,0.446135,-0.138659,0.548892,-0.710314,-0.715392,-0.242158,-0.193593,-0.096525,-0.394663,1.04274,-0.053219,0.555172,-0.88049,-0.345068,0.279172,-0.534542,0.324415,1.389291,1.103604,0.175075,0.482083,0.399078,0.382321,-0.00322,0.057402,0.437472,0.588163,1.418947,-0.267972,0.084743,0.243612,-1.114113,1
4,1.546545,-0.811605,1.469429,-0.284075,-0.500557,1.318405,1.943307,1.023633,1.176579,1.344952,-0.967432,0.81791,-0.615412,1.116292,1.237495,-0.047219,0.63008,-0.723305,-0.06428,-0.799147,-0.832512,-0.651842,-0.337852,-0.538972,-0.239163,-0.771662,-1.121396,0.190403,-0.715552,-0.378903,-1.089216,-0.445727,0.705384,-1.586253,-1.320742,-0.399927,0.205869,-0.079016,0.300103,1.330987,1.074704,-0.655371,-0.708302,-0.52938,-0.658339,-0.57013,-0.23164,-1.241589,1
4,1.333406,0.03352,1.369089,-0.157713,0.178088,0.548477,1.107751,0.238651,0.428499,0.693896,-1.188216,1.035122,-0.925313,0.001378,0.21143,0.558119,1.430435,-0.627329,0.774703,0.569085,0.679052,-1.236029,-0.92731,-1.129383,-0.383861,-0.038719,-0.209274,0.907707,-1.389076,-0.977088,0.804522,-0.070277,0.59143,-0.471538,-0.655482,-0.125801,-0.315037,-0.165523,-0.196947,0.96023,-0.361309,-0.965512,-1.173701,-0.318715,-0.522895,-0.989404,-0.121186,-0.620578,1
4,-0.498712,-0.472385,-0.519704,-0.27512,-0.373435,-1.006356,-0.766263,-1.890766,-1.348154,-1.027364,0.079536,-0.678893,-0.087938,0.443514,0.298163,1.575266,0.422046,0.084768,1.327297,-0.53094,-0.489636,-0.316052,0.530957,-0.694386,1.357628,-0.472865,-0.607051,-1.952563,-0.097462,-0.928986,-0.654874,2.866772,0.609742,-0.428542,-0.906704,0.170475,-0.017271,0.238329,0.156339,0.614992,-0.042482,-0.4565,-0.439544,-0.124073,-0.919083,-0.733172,0.068863,-0.002155,1
4,3.037624,1.860338,2.93432,4.062934,3.94738,0.286689,-0.677105,0.050944,0.257162,0.422856,-0.888491,1.883,0.7032,1.703405,1.747173,1.487685,1.209521,0.13847,1.519456,0.022713,0.136543,-0.335064,0.359565,-0.655211,1.571047,-0.781684,0.855313,0.564959,-0.175216,-0.699669,0.823936,-0.105378,0.114498,0.054328,-0.090418,0.139875,-2.400869,-1.612709,-2.73457,-1.211203,-0.822302,-0.485356,-0.477358,0.230227,-0.16566,-0.65627,1.71561,-0.130764,1
5,1.125366,-0.36075,1.065013,-0.24937,-0.185018,0.511781,-0.107976,0.739109,0.594052,0.448175,0.268951,1.122938,0.314438,0.519576,0.548528,-0.191385,0.572648,1.013773,-0.070509,-0.645193,-0.63186,0.520561,0.847786,0.380298,-0.337209,-0.638975,0.534658,-0.417527,-0.101549,0.098085,0.484319,-0.489834,-0.534765,-1.259759,-0.842218,-0.427584,-0.211632,0.066783,-0.184676,0.343344,-0.48612,0.106025,0.23459,0.275353,-0.879835,0.379745,-0.96622,-0.817868,1
4,-0.646291,-0.82436,-0.678411,-0.286144,-0.573008,-0.558231,-0.767956,-0.570042,-0.630143,-0.527579,-0.339295,-0.310117,0.134706,1.318518,0.966843,-1.109357,-0.059609,-0.110766,-0.878803,0.240393,0.360133,1.155036,-0.515654,0.981119,-0.495819,0.144724,-0.092855,-0.569013,0.545739,1.055999,-0.408411,-0.974472,0.126893,-0.750189,-0.536925,-0.687882,-0.970202,-0.681887,-0.961989,-0.075227,-0.939967,-0.536751,-0.545659,-1.080033,0.472402,-0.333777,0.157226,-1.384247,1
4,-0.428858,0.564839,-0.463135,-0.273392,-0.356274,-0.805157,0.245029,0.500876,-0.337832,-0.818138,0.96146,-1.470202,-0.347848,-1.429914,-1.777169,-1.616847,-1.991591,2.273089,-1.802389,0.846681,0.933503,-0.352734,0.928684,1.60569,-0.547216,-0.639402,0.100685,-0.711365,1.034074,2.092409,-0.119385,-0.065189,-0.204816,0.921894,1.069466,0.723129,-0.301451,-0.444278,-0.299331,-0.490433,-0.018055,1.210594,1.326685,-1.262328,0.368259,1.27813,-0.000074,-0.214478,1
4,-0.345902,-0.455505,-0.373078,-0.265473,-0.289377,-1.849448,0.859543,-2.790349,-2.263981,-1.74145,-1.355541,0.117671,-0.401344,-0.455678,-0.175232,0.483576,-0.155746,1.264983,0.465976,-0.81747,-0.857152,-0.426839,-0.055481,-0.56619,-0.012905,0.682127,0.567262,-1.547911,0.447492,-0.303021,0.351993,0.2093,0.504824,-0.645656,-0.320272,-0.520199,-0.491059,0.194564,-0.335,0.30083,-0.221091,0.059522,0.182734,0.48588,-0.502099,-0.153568,-0.500854,0.20855,1
4,-0.429306,-0.604352,-0.454754,-0.278939,-0.416822,1.047816,-0.754897,0.95222,1.17249,0.896613,1.374705,0.60218,0.234308,-0.370368,-0.048283,0.227431,1.05749,-0.848815,0.164487,-0.891873,-0.959039,-1.067428,-1.169512,-1.166684,-0.447751,-0.242792,-0.860571,0.214328,-0.572521,-0.684312,-0.845916,0.905637,0.497947,-1.042023,-1.185545,-0.184103,-1.169783,-0.76207,-1.243901,-0.58232,0.044346,-0.629163,-0.671735,-0.14348,-0.826522,-0.954658,0.148458,-0.141117,1
4,-0.494374,-0.437955,-0.511271,-0.245859,-0.165545,0.644618,-0.767956,0.743343,0.719962,0.363439,1.941547,-1.290518,-0.661255,-0.054022,-0.170689,0.351941,-0.298942,0.008903,0.279228,0.325295,0.444531,-0.79652,1.749898,-0.632962,0.15853,0.973869,0.229104,-2.263311,0.871179,0.060119,2.679878,-0.973917,1.035014,0.593956,0.472974,-0.200464,-0.431828,1.431933,-0.409087,0.193426,1.350199,0.427028,0.577416,0.00787,-0.303315,-0.085256,-1.003353,-0.410567,1
4,-0.493793,-0.60627,-0.526251,-0.284069,-0.500425,0.276972,-0.766505,0.21494,0.251577,0.369405,-0.701689,1.080473,-0.939304,0.584888,0.316685,-1.023532,0.259421,-0.090056,-0.830845,-0.131602,-0.028916,1.4704,-1.061074,0.741118,-0.538597,0.952153,-0.207383,-0.350293,-0.989401,-0.331343,-0.920807,-0.711821,0.13473,-0.812838,-1.049688,-0.580677,0.646996,0.245421,0.81397,2.253008,1.650762,-1.099539,-1.398096,-0.633026,-0.692896,-0.687333,0.886649,1.808581,1
4,-0.328416,-0.574908,-0.354309,-0.280287,-0.434763,-0.015909,-0.767956,0.246836,0.39853,0.200108,-0.22178,-0.223883,-0.970711,0.30618,0.016845,0.635667,0.321842,-1.33016,0.412429,-1.262126,-1.51954,-1.182986,-1.149485,-1.214901,-0.408969,-0.088767,-1.106436,1.087033,-0.759089,-0.867915,-0.955011,0.716533,-0.265591,-0.106718,0.016432,0.239911,-0.078043,-0.920454,-0.053163,-0.288431,-0.641145,-0.155658,-0.065534,0.135999,-0.460409,-0.591786,-1.057678,-0.702928,1
4,1.409253,-0.266858,1.33843,-0.26063,-0.254707,1.448498,-0.767956,1.619215,1.491329,1.635949,-0.872952,0.372384,0.031417,0.429509,0.571568,0.57754,1.35498,-0.077459,0.639273,-1.005729,-1.121114,0.08402,0.798158,0.161859,0.621503,0.710533,-0.725722,0.795859,-0.913642,-0.649965,-0.592798,0.274804,0.330653,-0.765084,-0.414143,-0.448995,-0.028649,0.657068,-0.153419,-0.028904,-0.645002,0.294181,0.438567,0.373664,-1.184891,-0.586346,-1.094897,1.3709,1
4,-0.430111,-0.562537,-0.4543,-0.279825,-0.428407,0.753105,-0.767956,0.388816,0.655137,0.592063,0.121799,-0.227302,-0.616021,-0.356846,-0.19597,0.706267,1.918596,-1.262867,0.87682,-0.978156,-1.081132,-0.403268,0.544118,-0.613484,2.25972,0.059948,-0.821292,0.553622,-1.201867,-0.854659,-0.99351,-0.609475,-0.097018,-0.250289,-0.709008,0.381332,-0.448493,-1.602486,-0.6588,-1.243553,-0.069594,-0.942535,-1.136846,0.474121,-0.457096,-0.793345,0.262952,-0.145401,1
